2661	2766	0
2662	2767	0
2663	2768	0
2664	2769	0
2665	2770	0
2666	2771	0
2667	2772	0
2668	2773	0
2669	2774	0
2670	2775	0
2671	2776	0
2671	2777	0
2671	2778	0
2672	2778	0
2673	2778	0
2673	2779	0
2674	2779	0
2674	2780	0
2675	2780	0
2675	2781	0
2675	2782	0
2676	2782	0
2677	2782	0
2677	2783	0
2678	2783	0
2678	2784	0
2679	2784	0
2679	2785	0
2679	2786	0
2680	2786	0
2681	2786	0
2682	2787	0
2683	2788	0
2684	2788	0
2685	2788	0
2685	2789	0
2685	2790	0
2686	2790	0
2686	2791	0
2687	2791	0
2687	2792	0
2688	2792	0
2689	2792	0
2690	2792	0
2690	2793	0
2690	2794	0
2691	2795	0
2692	2795	0
2693	2795	0
2694	2796	0
2695	2796	0
2695	2797	0
2695	2798	0
2696	2798	0
2697	2798	0
2698	2799	0
2698	2800	0
2699	2800	0
2700	2800	0
2701	2800	0
2701	2801	0
2701	2802	0
2702	2802	0
2703	2802	0
2703	2803	0
2704	2803	0
2705	2803	0
2706	2803	0
2706	2804	0
2707	2804	0
2708	2805	0
2709	2806	0
2710	2806	0
2711	2807	0
2711	2808	0
2712	2808	0
2713	2808	0
2714	2808	0
2715	2809	0
2715	2810	0
2716	2810	0
2717	2810	0
2717	2811	0
2718	2811	0
2719	2811	0
2719	2812	0
2720	2812	0
2721	2812	0
2722	2813	0
2722	2814	0
2723	2814	0
2723	2815	0
2724	2815	0
2725	2815	0
2725	2816	0
2726	2816	0
2727	2816	0
2728	2816	0
2729	2816	0
2729	2817	0
2729	2818	0
2730	2818	0
2730	2819	0
2731	2819	0
2732	2819	0
2733	2819	0
2733	2820	0
2734	2821	0
2734	2822	0
2735	2822	0
2735	2823	0
2736	2823	0
2737	2823	0
2738	2823	0
2738	2824	0
2739	2824	0
2740	2824	0
2741	2824	0
2742	2824	0
2742	2825	0
2742	2826	0
2743	2826	0
2743	2827	0
2744	2827	0
2745	2827	0
2746	2827	0
2747	2827	0
2748	2827	0
2749	2828	0
2750	2828	0
2750	2829	0
2750	2830	0
2751	2830	0
2752	2830	0
2753	2830	0
2754	2831	0
2754	2832	0
2755	2832	0
2756	2832	0
2757	2832	0
2758	2832	0
2759	2833	0
2759	2834	0
2760	2834	0
2761	2835	0
2762	2835	0
2763	2836	0
2764	2836	0
2765	2836	0
2766	2837	0
2766	2838	0
2767	2838	0
2768	2838	0
2769	2838	0
2770	2838	0
2770	2839	0
2771	2839	0
2772	2839	0
2773	2840	0
2774	2840	0
2775	2840	0
2775	2841	0
2775	2842	0
2776	2842	0
2777	2843	0
2778	2843	0
2779	2843	0
2780	2843	0
2781	2844	0
2782	2845	0
2782	2846	0
2783	2846	0
2784	2846	0
2785	2846	0
2785	2847	0
2786	2847	0
2787	2847	0
2787	2848	0
2788	2848	0
2789	2848	0
2790	2848	0
2791	2848	0
2791	2849	0
2791	2850	0
2792	2850	0
2793	2850	0
2794	2851	0
2795	2851	0
2796	2851	0
2797	2851	0
2797	2852	0
2798	2852	0
2799	2852	0
2800	2853	0
2801	2854	0
2802	2854	0
2803	2854	0
2804	2854	0
2805	2854	0
2806	2855	0
2807	2855	0
2808	2855	0
2809	2856	0
2810	2856	0
2811	2856	0
2812	2857	0
2813	2858	0
2814	2858	0
2814	2859	0
2815	2859	0
2816	2859	0
2817	2859	0
2818	2859	0
2818	2860	0
2819	2860	0
2819	2861	0
2819	2862	0
2820	2862	0
2821	2862	0
2822	2862	0
2822	2863	0
2823	2863	0
2823	2864	0
2824	2864	0
2825	2864	0
2826	2864	0
2826	2865	0
2826	2866	0
2827	2867	0
2828	2867	0
2829	2867	0
2829	2868	0
2830	2868	0
2830	2869	0
2830	2870	0
2831	2870	0
2831	2871	0
2832	2871	0
2833	2872	0
2834	2872	0
2834	2873	0
2834	2874	0
2835	2874	0
2835	2875	0
2836	2875	0
2837	2875	0
2837	2876	0
2837	2877	0
2837	2878	0
2838	2878	0
2838	2879	0
2839	2879	0
2839	2880	0
2839	2881	0
2839	2882	0
2840	2882	0
2841	2882	0
2841	2883	0
2842	2883	0
2842	2884	0
2842	2885	0
2842	2886	0
2843	2886	0
2843	2887	0
2844	2887	0
2845	2887	0
2845	2888	0
2845	2889	0
