2301	2666	103
2302	2666	95
2583	2666	130
2584	2666	123
2585	2666	128
2299	2667	110
2300	2667	103
2585	2667	130
2586	2667	129
2298	2668	107
2299	2668	112
2586	2668	121
2587	2668	133
2296	2669	100
2297	2669	104
2298	2669	107
2587	2669	136
2588	2669	127
2589	2669	127
2295	2670	96
2296	2670	97
2589	2670	129
2590	2670	125
2294	2671	98
2295	2671	105
2590	2671	126
2591	2671	132
2293	2672	106
2294	2672	104
2591	2672	128
2592	2672	122
2291	2673	101
2292	2673	105
2293	2673	107
2592	2673	122
2593	2673	131
2594	2673	124
2290	2674	102
2291	2674	98
2594	2674	125
2595	2674	128
2289	2675	109
2290	2675	100
2595	2675	126
2596	2675	117
2288	2676	103
2289	2676	108
2596	2676	115
2597	2676	136
2287	2677	112
2288	2677	98
2597	2677	133
2598	2677	130
2285	2678	109
2286	2678	111
2287	2678	115
2598	2678	120
2599	2678	129
2600	2678	131
2284	2679	105
2285	2679	111
2600	2679	124
2601	2679	129
2283	2680	108
2284	2680	111
2601	2680	127
2602	2680	137
2282	2681	110
2283	2681	105
2602	2681	134
2603	2681	128
2281	2682	106
2282	2682	107
2603	2682	127
2604	2682	131
2280	2683	103
2281	2683	112
2604	2683	132
2605	2683	119
2279	2684	106
2280	2684	108
2605	2684	128
2606	2684	123
2278	2685	105
2279	2685	106
2606	2685	122
2607	2685	127
2277	2686	106
2278	2686	105
2607	2686	126
2608	2686	123
2276	2687	107
2277	2687	106
2608	2687	134
2609	2687	127
2275	2688	115
2276	2688	103
2609	2688	118
2610	2688	121
2274	2689	102
2275	2689	113
2610	2689	121
2611	2689	126
2273	2690	109
2274	2690	108
2611	2690	113
2612	2690	122
2272	2691	104
2273	2691	106
2612	2691	127
2613	2691	127
2271	2692	113
2272	2692	106
2613	2692	132
2614	2692	132
2270	2693	112
2271	2693	110
2614	2693	123
2615	2693	132
2269	2694	111
2270	2694	104
2615	2694	125
2616	2694	127
2268	2695	112
2269	2695	117
2616	2695	125
2617	2695	127
2267	2696	110
2268	2696	104
2617	2696	129
2618	2696	122
2266	2697	113
2267	2697	121
2618	2697	116
2619	2697	127
2265	2698	112
2266	2698	104
2619	2698	120
2620	2698	122
2264	2699	115
2265	2699	100
2620	2699	124
2621	2699	121
2263	2700	114
2264	2700	103
2621	2700	124
2622	2700	124
2263	2701	112
2622	2701	120
2262	2702	115
2263	2702	106
2622	2702	127
2623	2702	118
2261	2703	108
2262	2703	118
2623	2703	128
2624	2703	126
2260	2704	115
2261	2704	106
2624	2704	124
2625	2704	128
2259	2705	119
2260	2705	114
2625	2705	115
2626	2705	129
2258	2706	120
2259	2706	119
2626	2706	128
2627	2706	132
2258	2707	113
2627	2707	116
2257	2708	108
2258	2708	106
2627	2708	128
2628	2708	120
2256	2709	110
2257	2709	122
2628	2709	127
2629	2709	119
2255	2710	116
2256	2710	112
2629	2710	125
2630	2710	124
2254	2711	124
2255	2711	123
2630	2711	126
2631	2711	130
2254	2712	110
2631	2712	124
2253	2713	118
2254	2713	117
2631	2713	121
2632	2713	118
2252	2714	115
2253	2714	117
2632	2714	116
2633	2714	117
2251	2715	112
2252	2715	117
2633	2715	129
2634	2715	120
2251	2716	109
2634	2716	127
2250	2717	111
2251	2717	117
2634	2717	126
2635	2717	128
2249	2718	112
2250	2718	114
2635	2718	120
2636	2718	119
2248	2719	112
2249	2719	118
2636	2719	116
2637	2719	117
2248	2720	117
2637	2720	126
2247	2721	126
2248	2721	125
2637	2721	126
2638	2721	129
2246	2722	123
2247	2722	123
2638	2722	129
2639	2722	126
2246	2723	122
2639	2723	120
2245	2724	120
2246	2724	119
2639	2724	121
2640	2724	118
2244	2725	115
2245	2725	122
2640	2725	121
2641	2725	117
2244	2726	113
2641	2726	125
2243	2727	115
2244	2727	117
2641	2727	120
2642	2727	120
2242	2728	114
2243	2728	111
2642	2728	117
2643	2728	126
2242	2729	116
2643	2729	120
2241	2730	120
2242	2730	122
2643	2730	123
2644	2730	126
2241	2731	126
2644	2731	130
2240	2732	124
2241	2732	125
2644	2732	121
2645	2732	115
2239	2733	118
2240	2733	120
2645	2733	113
2646	2733	123
2239	2734	127
2646	2734	120
2238	2735	126
2239	2735	123
2646	2735	127
2647	2735	125
2238	2736	121
2647	2736	119
2237	2737	119
2238	2737	125
2647	2737	125
2648	2737	125
2236	2738	119
2237	2738	123
2648	2738	113
2649	2738	118
2236	2739	126
2649	2739	116
2235	2740	122
2236	2740	125
2649	2740	127
2650	2740	117
2235	2741	127
2650	2741	123
2234	2742	121
2235	2742	133
2650	2742	118
2651	2742	126
2234	2743	126
2651	2743	129
2233	2744	126
2234	2744	130
2651	2744	121
2652	2744	126
2233	2745	137
2652	2745	132
2232	2746	132
2233	2746	132
2652	2746	119
2653	2746	128
2232	2747	125
2653	2747	128
2231	2748	144
2232	2748	134
2653	2748	122
2654	2748	119
2231	2749	130
2654	2749	118
2230	2750	129
2231	2750	130
2654	2750	117
2655	2750	122
2230	2751	141
2655	2751	115
2229	2752	137
2230	2752	139
2655	2752	131
2656	2752	127
2229	2753	137
2656	2753	128
2228	2754	138
2229	2754	134
2656	2754	117
2657	2754	117
2228	2755	138
2657	2755	119
2227	2756	134
2228	2756	148
2657	2756	122
2658	2756	119
2227	2757	145
2658	2757	125
2226	2758	144
2227	2758	132
2658	2758	126
2659	2758	116
2226	2759	144
2659	2759	127
2226	2760	142
2659	2760	132
2225	2761	140
2226	2761	145
2659	2761	126
2660	2761	118
2225	2762	145
2660	2762	121
2224	2763	143
2225	2763	149
2660	2763	123
2661	2763	119
2224	2764	144
2661	2764	123
2223	2765	145
2224	2765	148
2661	2765	125
2662	2765	133
2223	2766	145
2662	2766	127
2223	2767	151
2662	2767	118
2222	2768	151
2223	2768	144
2662	2768	125
2663	2768	125
2222	2769	151
2663	2769	129
2221	2770	156
2222	2770	150
2663	2770	122
2664	2770	131
2221	2771	143
2664	2771	129
2221	2772	148
2664	2772	135
2220	2773	152
2221	2773	157
2664	2773	131
2665	2773	135
2220	2774	149
2665	2774	125
2220	2775	157
2665	2775	123
2219	2776	149
2220	2776	153
2665	2776	130
2666	2776	127
2219	2777	153
2666	2777	127
2219	2778	157
2666	2778	126
2218	2779	150
2219	2779	151
2666	2779	129
2667	2779	120
2218	2780	148
2667	2780	123
2218	2781	158
2667	2781	129
2217	2782	153
2218	2782	160
2667	2782	124
2668	2782	128
2217	2783	156
2668	2783	129
2217	2784	163
2668	2784	133
2216	2785	163
2217	2785	161
2668	2785	129
2669	2785	134
2216	2786	160
2669	2786	136
2216	2787	157
2669	2787	135
2216	2788	159
2669	2788	132
2215	2789	156
2216	2789	156
2669	2789	136
2670	2789	132
2215	2790	151
2670	2790	133
2215	2791	153
2670	2791	131
2214	2792	161
2215	2792	163
2670	2792	136
2671	2792	135
2214	2793	159
2671	2793	136
2214	2794	156
2671	2794	137
2214	2795	158
2671	2795	137
2213	2796	146
2214	2796	153
2671	2796	141
2672	2796	144
2213	2797	150
2672	2797	150
2213	2798	151
2672	2798	152
2213	2799	159
2672	2799	149
2213	2800	149
2672	2800	153
2212	2801	160
2213	2801	155
2672	2801	152
2673	2801	148
2212	2802	163
2673	2802	146
2212	2803	150
2673	2803	152
2212	2804	148
2673	2804	153
2211	2805	156
2212	2805	163
2673	2805	147
2674	2805	157
2211	2806	158
2674	2806	161
2211	2807	148
2674	2807	157
2211	2808	151
2674	2808	163
2211	2809	163
2674	2809	174
2210	2810	153
2211	2810	153
2674	2810	171
2675	2810	164
2210	2811	154
2675	2811	165
2210	2812	142
2675	2812	164
2210	2813	144
2675	2813	173
2210	2814	150
2675	2814	178
2210	2815	151
2675	2815	177
2210	2816	155
2675	2816	178
2209	2817	149
2210	2817	147
2675	2817	175
2676	2817	174
2209	2818	148
2676	2818	175
2209	2819	154
2676	2819	183
2209	2820	147
2676	2820	186
2209	2821	156
2676	2821	187
2209	2822	153
2676	2822	186
2209	2823	143
2676	2823	194
2208	2824	149
2209	2824	143
2676	2824	194
2677	2824	191
2208	2825	137
2677	2825	201
2208	2826	135
2677	2826	200
2208	2827	148
2677	2827	198
2208	2828	155
2677	2828	199
2208	2829	156
2677	2829	202
2208	2830	152
2677	2830	206
2208	2831	145
2677	2831	213
2208	2832	144
2677	2832	218
2208	2833	145
2677	2833	216
2208	2834	145
2677	2834	217
2207	2835	140
2208	2835	149
2677	2835	212
2678	2835	212
2207	2836	141
2678	2836	212
2207	2837	140
2678	2837	209
2207	2838	149
2678	2838	214
2207	2839	151
2678	2839	212
2207	2840	154
2678	2840	215
2207	2841	147
2678	2841	225
2207	2842	146
2678	2842	219
2207	2843	131
2678	2843	208
2207	2844	133
2678	2844	217
2207	2845	140
2678	2845	212
2207	2846	135
2678	2846	208
2207	2847	140
2678	2847	209
2207	2848	134
2678	2848	207
2207	2849	132
2678	2849	209
2207	2850	138
2678	2850	211
2207	2851	135
2678	2851	212
2207	2852	128
2678	2852	194
2207	2853	129
2678	2853	197
2207	2854	138
2678	2854	205
2207	2855	143
2678	2855	201
2207	2856	138
2678	2856	201
2207	2857	133
2678	2857	202
2207	2858	136
2678	2858	201
2207	2859	133
2678	2859	199
2207	2860	129
2678	2860	199
2207	2861	126
2678	2861	197
2207	2862	122
2678	2862	193
2207	2863	126
2678	2863	194
2207	2864	129
2678	2864	191
2207	2865	133
2678	2865	192
2207	2866	132
2208	2866	125
2677	2866	181
2678	2866	183
2208	2867	127
2677	2867	185
2208	2868	123
2677	2868	193
2208	2869	127
2677	2869	183
2208	2870	132
2677	2870	185
2208	2871	121
2677	2871	174
2208	2872	126
2677	2872	165
2208	2873	123
2677	2873	171
2208	2874	108
2677	2874	174
2208	2875	119
2677	2875	168
2208	2876	131
2677	2876	170
2208	2877	128
2209	2877	126
2676	2877	155
2677	2877	170
2209	2878	114
2676	2878	158
2209	2879	108
2676	2879	166
2209	2880	115
2676	2880	166
2209	2881	114
2676	2881	164
2209	2882	114
2676	2882	173
2209	2883	114
2676	2883	160
2209	2884	113
2210	2884	111
2675	2884	148
2676	2884	155
2210	2885	111
2675	2885	149
2210	2886	123
2675	2886	145
2210	2887	124
2675	2887	155
2210	2888	116
2675	2888	159
2210	2889	111
2675	2889	159
2210	2890	110
2675	2890	150
2210	2891	120
2211	2891	115
2674	2891	150
2675	2891	152
2211	2892	108
2674	2892	141
2211	2893	106
2674	2893	140
2211	2894	120
2674	2894	142
2211	2895	119
2674	2895	148
2211	2896	113
2212	2896	114
2673	2896	145
2674	2896	142
2212	2897	126
2673	2897	146
2212	2898	107
2673	2898	148
2212	2899	108
2673	2899	144
2212	2900	111
2213	2900	109
2672	2900	143
2673	2900	138
2213	2901	110
2672	2901	147
2213	2902	115
2672	2902	141
2213	2903	115
2672	2903	137
2213	2904	124
2672	2904	148
2213	2905	124
2214	2905	112
2671	2905	139
2672	2905	143
2214	2906	118
2671	2906	140
2214	2907	120
2671	2907	140
2214	2908	121
2671	2908	133
2214	2909	113
2215	2909	115
2670	2909	129
2671	2909	129
2215	2910	108
2670	2910	132
2215	2911	118
2670	2911	149
2215	2912	115
2216	2912	113
2669	2912	130
2670	2912	132
2216	2913	116
2669	2913	135
2216	2914	115
2669	2914	135
2216	2915	111
2669	2915	127
2216	2916	114
2217	2916	114
2668	2916	126
2669	2916	135
2217	2917	116
2668	2917	123
2217	2918	108
2668	2918	129
2217	2919	108
2218	2919	107
2667	2919	136
2668	2919	136
2218	2920	116
2667	2920	126
2218	2921	113
2667	2921	125
2218	2922	110
2219	2922	115
2666	2922	133
2667	2922	131
2219	2923	117
2666	2923	131
2219	2924	114
2666	2924	124
2219	2925	122
2220	2925	113
2665	2925	128
2666	2925	127
2220	2926	111
2665	2926	132
2220	2927	123
2665	2927	129
2220	2928	116
2221	2928	115
2664	2928	135
2665	2928	121
2221	2929	116
2664	2929	124
2221	2930	116
2664	2930	120
2221	2931	122
2222	2931	117
2663	2931	132
2664	2931	133
2222	2932	112
2663	2932	126
2222	2933	122
2223	2933	117
2662	2933	119
2663	2933	124
2223	2934	115
2662	2934	117
2223	2935	120
2662	2935	123
2223	2936	115
2224	2936	106
2661	2936	121
2662	2936	127
2224	2937	114
2661	2937	129
2224	2938	118
2225	2938	115
2660	2938	129
2661	2938	130
2225	2939	115
2660	2939	125
2225	2940	113
2226	2940	119
2659	2940	135
2660	2940	128
2226	2941	111
2659	2941	127
2226	2942	120
2659	2942	120
2226	2943	124
2227	2943	115
2658	2943	123
2659	2943	121
2227	2944	122
2658	2944	120
2227	2945	120
2228	2945	120
2657	2945	120
2658	2945	119
2228	2946	121
2657	2946	120
2228	2947	114
2229	2947	121
2656	2947	127
2657	2947	126
2229	2948	109
2656	2948	118
2229	2949	115
2230	2949	124
2655	2949	117
2656	2949	119
2230	2950	122
2655	2950	122
2230	2951	108
2231	2951	117
2654	2951	125
2655	2951	124
2231	2952	115
2654	2952	112
2231	2953	119
2232	2953	112
2653	2953	118
2654	2953	122
2232	2954	117
2653	2954	117
2232	2955	115
2233	2955	113
2652	2955	125
2653	2955	125
2233	2956	108
2652	2956	117
2233	2957	99
2234	2957	113
2651	2957	119
2652	2957	123
2234	2958	106
2651	2958	128
2234	2959	110
2235	2959	105
2650	2959	123
2651	2959	131
2235	2960	114
2650	2960	123
2235	2961	112
2236	2961	118
2649	2961	116
2650	2961	122
2236	2962	120
2649	2962	123
2236	2963	118
2237	2963	111
2648	2963	129
2649	2963	124
2237	2964	113
2238	2964	111
2647	2964	126
2648	2964	129
2238	2965	104
2647	2965	118
2238	2966	107
2239	2966	109
2646	2966	118
2647	2966	123
2239	2967	110
2646	2967	122
2239	2968	112
2240	2968	104
2645	2968	123
2646	2968	128
2240	2969	103
2241	2969	103
2644	2969	126
2645	2969	124
2241	2970	102
2644	2970	125
2241	2971	109
2242	2971	108
2643	2971	128
2644	2971	130
2242	2972	107
2643	2972	117
2242	2973	103
2243	2973	111
2642	2973	126
2643	2973	123
2243	2974	115
2244	2974	105
2641	2974	121
2642	2974	129
2244	2975	110
2641	2975	125
2244	2976	101
2245	2976	108
2640	2976	128
2641	2976	134
2245	2977	108
2246	2977	104
2639	2977	134
2640	2977	131
2246	2978	105
2639	2978	133
2246	2979	108
2247	2979	107
2638	2979	126
2639	2979	128
2247	2980	109
2248	2980	103
2637	2980	126
2638	2980	130
2248	2981	106
2637	2981	131
2248	2982	111
2249	2982	112
2636	2982	135
2637	2982	131
2249	2983	112
2250	2983	109
2635	2983	128
2636	2983	131
2250	2984	105
2251	2984	101
2634	2984	131
2635	2984	133
2251	2985	109
2634	2985	140
2251	2986	113
2252	2986	113
2633	2986	130
2634	2986	135
2252	2987	108
2253	2987	120
2632	2987	136
2633	2987	136
2253	2988	109
2254	2988	111
2631	2988	132
2632	2988	129
2254	2989	109
2631	2989	134
2254	2990	119
2255	2990	122
2630	2990	136
2631	2990	137
2255	2991	115
2256	2991	106
2629	2991	130
2630	2991	133
2256	2992	120
2257	2992	125
2628	2992	139
2629	2992	133
2257	2993	116
2258	2993	116
2627	2993	129
2628	2993	140
2258	2994	109
2627	2994	132
2258	2995	118
2259	2995	111
2626	2995	146
2627	2995	142
2259	2996	111
2260	2996	114
2625	2996	140
2626	2996	139
2260	2997	110
2261	2997	111
2624	2997	142
2625	2997	141
2261	2998	116
2262	2998	119
2623	2998	142
2624	2998	137
2262	2999	111
2263	2999	113
2622	2999	146
2623	2999	146
2263	3000	113
2622	3000	144
2263	3001	120
2264	3001	122
2621	3001	143
2622	3001	144
2264	3002	119
2265	3002	115
2620	3002	149
2621	3002	143
2265	3003	123
2266	3003	124
2619	3003	150
2620	3003	148
2266	3004	114
2267	3004	117
2618	3004	156
2619	3004	157
2267	3005	122
2268	3005	109
2617	3005	161
2618	3005	152
2268	3006	117
2269	3006	107
2616	3006	158
2617	3006	160
2269	3007	108
2270	3007	106
2615	3007	160
2616	3007	157
2270	3008	112
2271	3008	114
2614	3008	163
2615	3008	156
2271	3009	112
2272	3009	113
2613	3009	156
2614	3009	155
2272	3010	111
2273	3010	114
2612	3010	159
2613	3010	162
2273	3011	118
2274	3011	109
2611	3011	154
2612	3011	162
2274	3012	114
2275	3012	116
2610	3012	156
2611	3012	165
2275	3013	113
2276	3013	115
2609	3013	168
2610	3013	171
2276	3014	121
2277	3014	121
2608	3014	165
2609	3014	168
2277	3015	119
2278	3015	119
2607	3015	166
2608	3015	173
2278	3016	122
2279	3016	113
2606	3016	167
2607	3016	171
2279	3017	118
2280	3017	116
2605	3017	171
2606	3017	163
2280	3018	121
2281	3018	116
2604	3018	182
2605	3018	182
2281	3019	120
2282	3019	112
2603	3019	175
2604	3019	181
2282	3020	121
2283	3020	123
2602	3020	179
2603	3020	174
2283	3021	123
2284	3021	113
2601	3021	188
2602	3021	187
2284	3022	123
2285	3022	120
2600	3022	188
2601	3022	188
2285	3023	123
2286	3023	115
2287	3023	115
2598	3023	181
2599	3023	188
2600	3023	182
2287	3024	127
2288	3024	120
2597	3024	188
2598	3024	190
2288	3025	126
2289	3025	118
2596	3025	186
2597	3025	185
2289	3026	125
2290	3026	126
2595	3026	192
2596	3026	194
2290	3027	121
2291	3027	122
2594	3027	192
2595	3027	195
2291	3028	117
2292	3028	116
2293	3028	127
2592	3028	183
2593	3028	189
2594	3028	197
2293	3029	124
2294	3029	121
2591	3029	196
2592	3029	192
2294	3030	127
2295	3030	123
2590	3030	195
2591	3030	199
2295	3031	133
2296	3031	125
2589	3031	199
2590	3031	201
2296	3032	118
2297	3032	127
2298	3032	124
2587	3032	200
2588	3032	197
2589	3032	200
2298	3033	121
2299	3033	133
2586	3033	200
2587	3033	209
2299	3034	135
2300	3034	129
2585	3034	199
2586	3034	208
2300	3035	125
2301	3035	130
2302	3035	122
2583	3035	209
2584	3035	203
2585	3035	206
2302	3036	121
2303	3036	126
2582	3036	207
2583	3036	207
2303	3037	125
2304	3037	131
2581	3037	205
2582	3037	211
2304	3038	137
2305	3038	131
2306	3038	125
2579	3038	200
2580	3038	201
2581	3038	214
2306	3039	125
2307	3039	132
2578	3039	201
2579	3039	201
2307	3040	135
2308	3040	132
2309	3040	127
2576	3040	207
2577	3040	207
2578	3040	208
2309	3041	128
2310	3041	123
2575	3041	210
2576	3041	216
2310	3042	123
2311	3042	122
2312	3042	131
2573	3042	220
2574	3042	211
2575	3042	213
2312	3043	125
2313	3043	129
2572	3043	217
2573	3043	212
2313	3044	125
2314	3044	134
2315	3044	140
2570	3044	215
2571	3044	216
2572	3044	211
2315	3045	130
2316	3045	131
2317	3045	132
2568	3045	216
2569	3045	213
2570	3045	205
2317	3046	135
2318	3046	131
2567	3046	209
2568	3046	211
2318	3047	137
2319	3047	134
2320	3047	132
2565	3047	212
2566	3047	207
2567	3047	203
2320	3048	129
2321	3048	135
2322	3048	140
2563	3048	199
2564	3048	207
2565	3048	213
2322	3049	143
2323	3049	136
2562	3049	208
2563	3049	206
2323	3050	142
2324	3050	130
2325	3050	136
2560	3050	201
2561	3050	199
2562	3050	207
2325	3051	136
2326	3051	140
2327	3051	141
2558	3051	202
2559	3051	200
2560	3051	200
2327	3052	144
2328	3052	128
2329	3052	137
2556	3052	206
2557	3052	205
2558	3052	195
2329	3053	136
2330	3053	142
2331	3053	146
2554	3053	197
2555	3053	196
2556	3053	198
2331	3054	147
2332	3054	135
2553	3054	198
2554	3054	194
2332	3055	142
2333	3055	142
2334	3055	136
2551	3055	187
2552	3055	188
2553	3055	194
2334	3056	136
2335	3056	138
2336	3056	147
2549	3056	186
2550	3056	180
2551	3056	190
2336	3057	138
2337	3057	147
2338	3057	148
2339	3057	141
2546	3057	185
2547	3057	176
2548	3057	175
2549	3057	187
2339	3058	139
2340	3058	137
2341	3058	140
2544	3058	178
2545	3058	181
2546	3058	181
2341	3059	142
2342	3059	137
2343	3059	130
2542	3059	181
2543	3059	177
2544	3059	166
2343	3060	136
2344	3060	138
2345	3060	136
2540	3060	176
2541	3060	175
2542	3060	179
2345	3061	146
2346	3061	137
2347	3061	141
2538	3061	176
2539	3061	178
2540	3061	170
2347	3062	146
2348	3062	140
2349	3062	144
2350	3062	132
2535	3062	164
2536	3062	163
2537	3062	175
2538	3062	174
2350	3063	138
2351	3063	137
2352	3063	135
2533	3063	157
2534	3063	159
2535	3063	164
2352	3064	139
2353	3064	134
2354	3064	135
2355	3064	144
2530	3064	158
2531	3064	156
2532	3064	157
2533	3064	165
2355	3065	137
2356	3065	143
2357	3065	143
2528	3065	159
2529	3065	160
2530	3065	160
2357	3066	146
2358	3066	143
2359	3066	144
2360	3066	147
2525	3066	156
2526	3066	152
2527	3066	164
2528	3066	149
2360	3067	144
2361	3067	137
2362	3067	140
2363	3067	144
2522	3067	149
2523	3067	157
2524	3067	156
2525	3067	153
2363	3068	148
2364	3068	152
2365	3068	149
2366	3068	141
2519	3068	140
2520	3068	142
2521	3068	157
2522	3068	155
2366	3069	140
2367	3069	145
2368	3069	141
2369	3069	152
2516	3069	148
2517	3069	150
2518	3069	149
2519	3069	145
2369	3070	155
2370	3070	151
2371	3070	156
2372	3070	151
2513	3070	146
2514	3070	155
2515	3070	151
2516	3070	149
2372	3071	155
2373	3071	152
2374	3071	154
2375	3071	152
2510	3071	145
2511	3071	149
2512	3071	141
2513	3071	141
2375	3072	154
2376	3072	153
2377	3072	144
2378	3072	149
2379	3072	150
2506	3072	139
2507	3072	145
2508	3072	142
2509	3072	147
2510	3072	143
2379	3073	152
2380	3073	157
2381	3073	152
2382	3073	152
2503	3073	140
2504	3073	141
2505	3073	142
2506	3073	140
2382	3074	155
2383	3074	153
2384	3074	150
2385	3074	156
2386	3074	151
2387	3074	152
2498	3074	135
2499	3074	139
2500	3074	132
2501	3074	133
2502	3074	138
2503	3074	146
2387	3075	145
2388	3075	153
2389	3075	154
2390	3075	149
2391	3075	155
2494	3075	135
2495	3075	134
2496	3075	146
2497	3075	130
2498	3075	126
