2146	2702	0
2147	2702	0
2148	2703	0
2149	2703	0
2150	2704	0
2151	2704	0
2152	2705	0
2153	2705	0
2154	2706	0
2155	2706	0
2156	2707	0
2157	2707	0
2158	2708	0
2159	2708	0
2160	2709	0
2161	2709	0
2162	2710	0
2163	2710	0
2164	2711	0
2165	2711	0
2166	2712	0
2167	2712	0
2168	2713	0
2169	2713	0
2170	2714	0
2171	2714	0
2172	2715	0
2173	2715	0
2174	2716	0
2175	2716	0
2176	2717	0
2177	2717	0
2178	2718	0
2179	2718	0
2180	2719	0
2181	2719	0
2182	2720	0
2183	2720	0
2184	2721	0
2185	2721	0
2186	2722	0
2187	2722	0
2188	2723	0
2189	2723	0
2190	2724	0
2191	2724	0
2192	2725	0
2193	2725	0
2194	2725	0
2195	2726	0
2196	2726	0
2197	2727	0
2198	2727	0
2199	2728	0
2200	2728	0
2201	2729	0
2202	2729	0
2203	2730	0
2204	2730	0
2205	2731	0
2206	2731	0
2207	2732	0
2208	2732	0
2209	2733	0
2210	2733	0
2211	2734	0
2212	2734	0
2213	2735	0
2214	2735	0
2215	2736	0
2216	2736	0
2217	2737	0
2218	2737	0
2219	2738	0
2220	2738	0
2221	2739	0
2222	2739	0
2223	2740	0
2224	2740	0
2225	2741	0
2226	2741	0
2227	2742	0
2228	2742	0
2229	2743	0
2230	2743	0
2231	2744	0
2232	2744	0
2233	2745	0
2234	2745	0
2235	2746	0
2236	2746	0
2237	2747	0
2238	2747	0
2239	2747	0
2240	2748	0
2241	2748	0
2242	2749	0
2243	2749	0
2244	2750	0
2245	2750	0
2246	2751	0
2247	2751	0
2248	2752	0
2249	2752	0
2250	2753	0
2251	2753	0
2252	2754	0
2253	2754	0
2254	2755	0
2255	2755	0
2256	2756	0
2257	2756	0
2258	2757	0
2259	2757	0
2260	2758	0
2261	2758	0
2262	2759	0
2263	2759	0
2264	2760	0
2265	2760	0
2266	2761	0
2267	2761	0
2268	2762	0
2269	2762	0
2270	2763	0
2271	2763	0
2272	2764	0
2273	2764	0
2274	2765	0
2275	2765	0
2276	2766	0
2277	2766	0
2278	2767	0
2279	2767	0
2280	2768	0
2281	2768	0
2282	2769	0
2283	2769	0
2284	2770	0
2285	2770	0
2286	2770	0
2287	2771	0
2288	2771	0
2289	2772	0
2290	2772	0
2291	2773	0
2292	2773	0
2293	2774	0
2294	2774	0
2295	2775	0
2296	2775	0
2297	2776	0
2298	2776	0
2299	2777	0
2300	2777	0
2301	2778	0
2302	2778	0
2303	2779	0
2304	2779	0
2305	2780	0
2306	2780	0
2307	2781	0
2308	2781	0
2309	2782	0
2310	2782	0
2311	2783	0
2312	2783	0
2313	2784	0
2314	2784	0
2315	2785	0
2316	2785	0
2317	2786	0
2318	2786	0
2319	2787	0
2320	2787	0
2321	2788	0
2322	2788	0
2323	2789	0
2324	2789	0
2325	2790	0
2326	2790	0
2327	2791	0
2328	2791	0
2329	2792	0
2330	2792	0
2331	2793	0
2332	2793	0
2333	2793	0
2334	2794	0
2335	2794	0
2336	2795	0
2337	2795	0
2338	2796	0
2339	2796	0
2340	2797	0
2341	2797	0
2342	2798	0
2343	2798	0
2344	2799	0
2345	2799	0
2346	2800	0
2347	2800	0
2348	2801	0
2349	2801	0
2350	2802	0
2351	2802	0
2352	2803	0
2353	2803	0
2354	2804	0
2355	2804	0
2356	2805	0
2357	2805	0
2358	2806	0
2359	2806	0
2360	2807	0
2361	2807	0
2362	2808	0
2363	2808	0
2364	2809	0
2365	2809	0
