2427	2620	0
2428	2620	0
2429	2620	0
2430	2620	0
2431	2620	0
2432	2620	0
2433	2620	0
2434	2620	0
2435	2620	0
2436	2620	0
2437	2620	0
2438	2620	0
2439	2620	0
2440	2620	0
2441	2620	0
2442	2620	0
2443	2620	0
2444	2620	0
2445	2620	0
2446	2620	0
2447	2620	0
2448	2620	0
2449	2620	0
2450	2620	0
2451	2620	0
2452	2620	0
2453	2620	0
2454	2620	0
2455	2620	0
2456	2620	0
2457	2620	0
2458	2620	0
2415	2621	0
2416	2621	0
2417	2621	0
2418	2621	0
2419	2621	0
2420	2621	0
2421	2621	0
2422	2621	0
2423	2621	0
2424	2621	0
2425	2621	0
2426	2621	0
2427	2621	0
2458	2621	0
2459	2621	0
2460	2621	0
2461	2621	0
2462	2621	0
2463	2621	0
2464	2621	0
2465	2621	0
2466	2621	0
2467	2621	0
2468	2621	0
2469	2621	0
2470	2621	0
2407	2622	0
2408	2622	0
2409	2622	0
2410	2622	0
2411	2622	0
2412	2622	0
2413	2622	0
2414	2622	0
2415	2622	0
2470	2622	0
2471	2622	0
2472	2622	0
2473	2622	0
2474	2622	0
2475	2622	0
2476	2622	0
2477	2622	0
2478	2622	0
2401	2623	0
2402	2623	0
2403	2623	0
2404	2623	0
2405	2623	0
2406	2623	0
2407	2623	0
2478	2623	0
2479	2623	0
2480	2623	0
2481	2623	0
2482	2623	0
2483	2623	0
2484	2623	0
2396	2624	0
2397	2624	0
2398	2624	0
2399	2624	0
2400	2624	0
2401	2624	0
2484	2624	0
2485	2624	0
2486	2624	0
2487	2624	0
2488	2624	0
2489	2624	0
2391	2625	0
2392	2625	0
2393	2625	0
2394	2625	0
2395	2625	0
2396	2625	0
2489	2625	0
2490	2625	0
2491	2625	0
2492	2625	0
2493	2625	0
2494	2625	0
2387	2626	0
2388	2626	0
2389	2626	0
2390	2626	0
2391	2626	0
2494	2626	0
2495	2626	0
2496	2626	0
2497	2626	0
2498	2626	0
2382	2627	0
2383	2627	0
2384	2627	0
2385	2627	0
2386	2627	0
2387	2627	0
2498	2627	0
2499	2627	0
2500	2627	0
2501	2627	0
2502	2627	0
2503	2627	0
2379	2628	0
2380	2628	0
2381	2628	0
2382	2628	0
2503	2628	0
2504	2628	0
2505	2628	0
2506	2628	0
2375	2629	0
2376	2629	0
2377	2629	0
2378	2629	0
2379	2629	0
2506	2629	0
2507	2629	0
2508	2629	0
2509	2629	0
2510	2629	0
2372	2630	0
2373	2630	0
2374	2630	0
2375	2630	0
2510	2630	0
